user_id,register_date,gender,age_group,device,province,city,address,occupation,user_segment
U000863,2025-10-09,F,35-44,ios,广东省,深圳市,广东省深圳市浦东新区,学生,new
U000864,2025-11-06,M,18-24,mac,福建省,厦门市,福建省厦门市南山区,金融从业者,new
U000865,2025-10-15,M,25-34,android,江苏省,南京市,江苏省南京市浦东新区,教师,new
U000866,2025-11-07,M,35-44,android,湖北省,武汉市,湖北省武汉市西湖区,医务工作者,new
U000867,2025-09-02,M,45-54,android,江苏省,南京市,江苏省南京市武侯区,教师,new
U000868,2025-11-15,M,45-54,android,上海市,上海市,上海市上海市武侯区,医务工作者,new
U000869,2025-10-18,M,45-54,windows,四川省,成都市,四川省成都市朝阳区,设计师,new
U000870,2025-09-25,F,25-34,ios,江苏省,南京市,江苏省南京市南山区,企业管理,new
U000871,2025-09-04,F,35-44,windows,广东省,深圳市,广东省深圳市鼓楼区,自由职业,new
U000872,2025-09-25,F,35-44,android,浙江省,杭州市,浙江省杭州市鼓楼区,互联网从业者,new
U000873,2025-09-02,M,45-54,ios,四川省,成都市,四川省成都市西湖区,教师,new
U000874,2025-11-17,F,35-44,windows,上海市,上海市,上海市上海市南山区,学生,new
U000875,2025-09-06,M,45-54,android,上海市,上海市,上海市上海市浦东新区,自由职业,new
U000876,2025-12-02,F,35-44,android,山东省,青岛市,山东省青岛市西湖区,自由职业,new
U000877,2025-10-28,F,25-34,windows,湖北省,武汉市,湖北省武汉市浦东新区,医务工作者,new
U000878,2025-08-26,F,18-24,mac,福建省,厦门市,福建省厦门市朝阳区,设计师,new
U000879,2025-10-09,F,45-54,android,广东省,深圳市,广东省深圳市朝阳区,其他,new
U000880,2025-10-24,F,18-24,windows,四川省,成都市,四川省成都市武侯区,企业管理,new
U000881,2025-08-25,F,35-44,android,北京市,北京市,北京市北京市武侯区,互联网从业者,new
U000882,2025-12-08,M,18-24,mac,上海市,上海市,上海市上海市南山区,自由职业,new
U000883,2025-12-26,F,45-54,ios,湖北省,武汉市,湖北省武汉市浦东新区,制造业,new
U000884,2025-12-23,M,45-54,mac,福建省,厦门市,福建省厦门市南山区,医务工作者,new
U000885,2025-09-18,F,18-24,mac,江苏省,南京市,江苏省南京市南山区,其他,new
U000886,2025-09-26,M,25-34,android,山东省,青岛市,山东省青岛市西湖区,企业管理,new
U000887,2025-12-24,M,35-44,android,福建省,厦门市,福建省厦门市南山区,制造业,new
U000888,2025-12-13,F,45-54,android,上海市,上海市,上海市上海市朝阳区,自由职业,new
U000889,2025-08-15,F,35-44,android,广东省,深圳市,广东省深圳市武侯区,自由职业,new
U000890,2025-09-03,M,25-34,windows,浙江省,杭州市,浙江省杭州市武侯区,医务工作者,new
U000891,2025-12-09,M,18-24,mac,北京市,北京市,北京市北京市朝阳区,自由职业,new
U000892,2025-11-04,M,45-54,windows,广东省,深圳市,广东省深圳市西湖区,教师,new
U000893,2025-12-06,M,35-44,windows,浙江省,杭州市,浙江省杭州市南山区,金融从业者,new
U000894,2025-08-23,F,35-44,windows,山东省,青岛市,山东省青岛市浦东新区,医务工作者,new
U000895,2025-09-27,M,35-44,windows,江苏省,南京市,江苏省南京市浦东新区,其他,new
U000896,2025-09-04,F,18-24,android,湖北省,武汉市,湖北省武汉市西湖区,自由职业,new
U000897,2025-09-21,M,18-24,mac,福建省,厦门市,福建省厦门市南山区,互联网从业者,new
U000898,2025-11-03,M,25-34,ios,山东省,青岛市,山东省青岛市南山区,其他,new
U000899,2025-08-21,F,25-34,windows,北京市,北京市,北京市北京市南山区,制造业,new
U000900,2025-08-18,M,35-44,ios,北京市,北京市,北京市北京市鼓楼区,其他,new
U000901,2025-11-18,F,45-54,windows,河南省,郑州市,河南省郑州市浦东新区,设计师,sleeping
U000902,2025-08-23,M,18-24,windows,浙江省,杭州市,浙江省杭州市西湖区,金融从业者,sleeping
U000903,2025-11-03,M,25-34,ios,四川省,成都市,四川省成都市鼓楼区,教师,sleeping
U000904,2025-10-19,F,45-54,ios,山东省,青岛市,山东省青岛市朝阳区,设计师,sleeping
U000905,2025-09-18,F,35-44,android,浙江省,杭州市,浙江省杭州市鼓楼区,互联网从业者,sleeping
U000906,2025-10-19,F,45-54,windows,江苏省,南京市,江苏省南京市浦东新区,医务工作者,sleeping
U000907,2025-12-23,M,35-44,mac,四川省,成都市,四川省成都市南山区,自由职业,sleeping
U000908,2025-12-06,M,45-54,android,福建省,厦门市,福建省厦门市南山区,企业管理,sleeping
U000909,2025-12-01,F,35-44,windows,江苏省,南京市,江苏省南京市南山区,企业管理,sleeping
U000910,2025-11-09,M,25-34,windows,河南省,郑州市,河南省郑州市浦东新区,教师,sleeping
U000911,2025-09-01,F,18-24,android,上海市,上海市,上海市上海市浦东新区,学生,sleeping
U000912,2025-08-02,M,25-34,ios,上海市,上海市,上海市上海市鼓楼区,金融从业者,sleeping
U000913,2025-10-13,F,18-24,mac,山东省,青岛市,山东省青岛市南山区,自由职业,sleeping
U000914,2025-09-09,M,35-44,windows,北京市,北京市,北京市北京市朝阳区,自由职业,sleeping
U000915,2025-10-10,M,45-54,windows,山东省,青岛市,山东省青岛市南山区,教师,sleeping
U000916,2025-12-28,F,18-24,ios,北京市,北京市,北京市北京市鼓楼区,教师,sleeping
U000917,2025-10-25,F,18-24,mac,上海市,上海市,上海市上海市鼓楼区,设计师,sleeping
U000918,2025-10-01,F,18-24,mac,浙江省,杭州市,浙江省杭州市南山区,企业管理,sleeping
U000919,2025-12-20,M,25-34,windows,上海市,上海市,上海市上海市鼓楼区,互联网从业者,sleeping
U000920,2025-12-17,F,18-24,mac,北京市,北京市,北京市北京市西湖区,学生,sleeping
U000921,2025-08-21,F,18-24,mac,河南省,郑州市,河南省郑州市朝阳区,自由职业,sleeping
U000922,2025-11-24,F,35-44,ios,湖北省,武汉市,湖北省武汉市浦东新区,其他,sleeping
U000923,2025-08-14,F,45-54,windows,四川省,成都市,四川省成都市武侯区,制造业,sleeping
U000924,2025-09-12,F,25-34,ios,浙江省,杭州市,浙江省杭州市南山区,金融从业者,sleeping
U000925,2025-10-23,F,45-54,windows,河南省,郑州市,河南省郑州市西湖区,制造业,sleeping
U000926,2025-08-27,F,35-44,mac,江苏省,南京市,江苏省南京市朝阳区,学生,sleeping
U000927,2025-09-11,F,25-34,mac,湖北省,武汉市,湖北省武汉市武侯区,金融从业者,sleeping
U000928,2025-10-22,F,18-24,android,广东省,深圳市,广东省深圳市南山区,设计师,sleeping
U000929,2025-11-08,F,25-34,windows,福建省,厦门市,福建省厦门市武侯区,企业管理,sleeping
U000930,2025-08-12,F,25-34,mac,上海市,上海市,上海市上海市西湖区,制造业,sleeping
U000931,2025-12-16,F,45-54,mac,四川省,成都市,四川省成都市浦东新区,自由职业,sleeping
U000932,2025-09-02,F,45-54,windows,广东省,深圳市,广东省深圳市武侯区,制造业,sleeping
U000933,2025-12-21,M,45-54,mac,河南省,郑州市,河南省郑州市浦东新区,医务工作者,sleeping
U000934,2025-10-07,M,35-44,mac,湖北省,武汉市,湖北省武汉市朝阳区,自由职业,sleeping
U000935,2025-10-15,M,45-54,ios,上海市,上海市,上海市上海市西湖区,其他,sleeping
U000936,2025-08-10,F,45-54,android,山东省,青岛市,山东省青岛市南山区,自由职业,sleeping
U000937,2025-09-04,F,45-54,ios,广东省,深圳市,广东省深圳市南山区,企业管理,sleeping
U000938,2025-10-08,F,35-44,windows,广东省,深圳市,广东省深圳市浦东新区,医务工作者,sleeping
U000939,2025-12-05,F,18-24,windows,湖北省,武汉市,湖北省武汉市南山区,其他,sleeping
U000940,2025-11-23,M,18-24,ios,浙江省,杭州市,浙江省杭州市浦东新区,自由职业,sleeping
U000941,2025-11-24,M,45-54,mac,四川省,成都市,四川省成都市鼓楼区,自由职业,sleeping
U000942,2025-08-09,M,25-34,android,北京市,北京市,北京市北京市南山区,金融从业者,sleeping
U000943,2025-11-23,F,25-34,ios,浙江省,杭州市,浙江省杭州市朝阳区,企业管理,sleeping
U000944,2025-10-10,M,45-54,windows,广东省,深圳市,广东省深圳市西湖区,企业管理,sleeping
U000945,2025-12-17,F,25-34,android,湖北省,武汉市,湖北省武汉市浦东新区,医务工作者,sleeping
U000946,2025-10-01,M,35-44,android,广东省,深圳市,广东省深圳市武侯区,医务工作者,sleeping
U000947,2025-12-05,M,35-44,mac,河南省,郑州市,河南省郑州市浦东新区,企业管理,sleeping
U000948,2025-08-23,M,35-44,mac,福建省,厦门市,福建省厦门市浦东新区,企业管理,sleeping
U000949,2025-09-15,M,18-24,android,广东省,深圳市,广东省深圳市武侯区,其他,sleeping
U000950,2025-10-26,F,45-54,mac,北京市,北京市,北京市北京市浦东新区,企业管理,sleeping
U000951,2025-11-09,F,45-54,android,北京市,北京市,北京市北京市西湖区,其他,sleeping
U000952,2025-11-28,F,45-54,android,浙江省,杭州市,浙江省杭州市浦东新区,教师,sleeping
U000953,2025-08-06,F,25-34,android,上海市,上海市,上海市上海市武侯区,制造业,sleeping
U000954,2025-08-14,F,35-44,ios,四川省,成都市,四川省成都市朝阳区,制造业,sleeping
U000955,2025-09-19,M,18-24,ios,山东省,青岛市,山东省青岛市鼓楼区,互联网从业者,sleeping
U000956,2025-12-13,M,45-54,mac,广东省,深圳市,广东省深圳市浦东新区,企业管理,sleeping
U000957,2025-11-14,M,25-34,windows,四川省,成都市,四川省成都市鼓楼区,互联网从业者,sleeping
U000958,2025-12-28,M,45-54,android,上海市,上海市,上海市上海市西湖区,医务工作者,sleeping
U000959,2025-09-05,M,45-54,ios,湖北省,武汉市,湖北省武汉市鼓楼区,设计师,sleeping
U000960,2025-12-22,M,25-34,ios,湖北省,武汉市,湖北省武汉市鼓楼区,学生,sleeping
U000961,2025-10-20,M,25-34,mac,湖北省,武汉市,湖北省武汉市南山区,自由职业,sleeping
U000962,2025-12-20,M,25-34,ios,山东省,青岛市,山东省青岛市南山区,企业管理,sleeping
U000963,2025-08-01,M,45-54,android,福建省,厦门市,福建省厦门市浦东新区,教师,sleeping
U000964,2025-08-11,F,25-34,android,山东省,青岛市,山东省青岛市浦东新区,学生,sleeping
U000965,2025-09-16,M,18-24,mac,湖北省,武汉市,湖北省武汉市朝阳区,互联网从业者,sleeping
U000966,2025-12-20,M,18-24,android,江苏省,南京市,江苏省南京市鼓楼区,企业管理,sleeping
U000967,2025-10-26,M,25-34,ios,福建省,厦门市,福建省厦门市南山区,其他,sleeping
U000968,2025-11-15,M,25-34,mac,北京市,北京市,北京市北京市朝阳区,金融从业者,sleeping
U000969,2025-12-05,F,35-44,windows,广东省,深圳市,广东省深圳市南山区,医务工作者,sleeping
U000970,2025-11-01,M,18-24,android,四川省,成都市,四川省成都市朝阳区,自由职业,sleeping
U000971,2025-09-23,F,25-34,mac,浙江省,杭州市,浙江省杭州市浦东新区,学生,sleeping
U000972,2025-12-13,F,25-34,windows,湖北省,武汉市,湖北省武汉市朝阳区,其他,sleeping
U000973,2025-11-01,M,25-34,windows,湖北省,武汉市,湖北省武汉市南山区,金融从业者,sleeping
U000974,2025-11-15,F,35-44,mac,湖北省,武汉市,湖北省武汉市武侯区,企业管理,sleeping
U000975,2025-10-07,M,25-34,ios,四川省,成都市,四川省成都市武侯区,自由职业,sleeping
U000976,2025-11-06,F,35-44,android,浙江省,杭州市,浙江省杭州市浦东新区,制造业,sleeping
U000977,2025-09-26,M,18-24,windows,北京市,北京市,北京市北京市浦东新区,学生,sleeping
U000978,2025-11-01,F,35-44,windows,河南省,郑州市,河南省郑州市西湖区,其他,sleeping
U000979,2025-12-26,F,18-24,mac,北京市,北京市,北京市北京市朝阳区,制造业,sleeping
U000980,2025-09-23,F,45-54,ios,广东省,深圳市,广东省深圳市浦东新区,金融从业者,sleeping
U000981,2025-09-05,M,25-34,windows,河南省,郑州市,河南省郑州市西湖区,其他,sleeping
U000982,2025-08-05,F,35-44,windows,浙江省,杭州市,浙江省杭州市浦东新区,学生,sleeping
U000983,2025-08-04,M,18-24,mac,北京市,北京市,北京市北京市南山区,互联网从业者,sleeping
U000984,2025-12-03,F,35-44,windows,北京市,北京市,北京市北京市西湖区,金融从业者,sleeping
U000985,2025-09-13,F,18-24,ios,福建省,厦门市,福建省厦门市南山区,制造业,sleeping
U000986,2025-11-15,F,18-24,windows,浙江省,杭州市,浙江省杭州市西湖区,医务工作者,sleeping
U000987,2025-08-13,M,18-24,android,北京市,北京市,北京市北京市西湖区,互联网从业者,sleeping
U000988,2025-09-24,F,18-24,mac,福建省,厦门市,福建省厦门市朝阳区,制造业,sleeping
U000989,2025-10-22,M,45-54,ios,江苏省,南京市,江苏省南京市西湖区,互联网从业者,sleeping
U000990,2025-12-15,F,35-44,windows,江苏省,南京市,江苏省南京市武侯区,设计师,sleeping
U000991,2025-08-24,M,18-24,android,湖北省,武汉市,湖北省武汉市浦东新区,学生,sleeping
U000992,2025-10-19,M,18-24,windows,湖北省,武汉市,湖北省武汉市南山区,学生,sleeping
U000993,2025-10-16,F,18-24,windows,湖北省,武汉市,湖北省武汉市南山区,金融从业者,sleeping
U000994,2025-12-16,M,45-54,android,上海市,上海市,上海市上海市浦东新区,学生,sleeping
U000995,2025-08-21,F,45-54,mac,湖北省,武汉市,湖北省武汉市鼓楼区,金融从业者,sleeping
U000996,2025-10-05,F,25-34,ios,北京市,北京市,北京市北京市西湖区,其他,sleeping
U000997,2025-10-19,F,25-34,ios,四川省,成都市,四川省成都市朝阳区,企业管理,sleeping
U000998,2025-10-24,F,35-44,mac,北京市,北京市,北京市北京市朝阳区,自由职业,sleeping
U000999,2025-10-24,F,25-34,android,上海市,上海市,上海市上海市武侯区,其他,sleeping
U001000,2025-08-21,M,35-44,mac,广东省,深圳市,广东省深圳市武侯区,制造业,sleeping
U001001,2025-12-09,F,25-34,ios,江苏省,南京市,江苏省南京市鼓楼区,学生,sleeping
U001002,2025-11-14,F,25-34,android,湖北省,武汉市,湖北省武汉市南山区,教师,sleeping
U001003,2025-12-10,F,25-34,windows,河南省,郑州市,河南省郑州市武侯区,制造业,sleeping
U001004,2025-08-20,F,25-34,mac,河南省,郑州市,河南省郑州市朝阳区,互联网从业者,sleeping
U001005,2025-11-02,M,45-54,windows,河南省,郑州市,河南省郑州市鼓楼区,教师,sleeping
U001006,2025-11-15,M,25-34,ios,福建省,厦门市,福建省厦门市西湖区,制造业,sleeping
U001007,2025-11-24,F,18-24,mac,广东省,深圳市,广东省深圳市朝阳区,制造业,sleeping
U001008,2025-09-08,F,25-34,android,四川省,成都市,四川省成都市武侯区,自由职业,sleeping
U001009,2025-09-27,F,35-44,ios,四川省,成都市,四川省成都市西湖区,教师,sleeping
U001010,2025-09-24,F,45-54,mac,河南省,郑州市,河南省郑州市浦东新区,自由职业,sleeping
U001011,2025-09-06,F,35-44,android,四川省,成都市,四川省成都市鼓楼区,金融从业者,sleeping
U001012,2025-10-15,F,25-34,ios,山东省,青岛市,山东省青岛市鼓楼区,学生,sleeping
U001013,2025-12-11,M,45-54,ios,河南省,郑州市,河南省郑州市南山区,教师,sleeping
U001014,2025-08-09,F,25-34,mac,江苏省,南京市,江苏省南京市南山区,企业管理,sleeping
U001015,2025-08-23,F,18-24,ios,湖北省,武汉市,湖北省武汉市浦东新区,设计师,sleeping
U001016,2025-08-15,M,18-24,ios,福建省,厦门市,福建省厦门市西湖区,设计师,sleeping
U001017,2025-09-02,F,35-44,android,山东省,青岛市,山东省青岛市鼓楼区,学生,sleeping
U001018,2025-11-15,M,35-44,windows,上海市,上海市,上海市上海市鼓楼区,制造业,sleeping
U001019,2025-10-11,M,18-24,windows,山东省,青岛市,山东省青岛市浦东新区,学生,sleeping
U001020,2025-09-03,F,35-44,android,上海市,上海市,上海市上海市浦东新区,制造业,sleeping
U001021,2025-12-07,F,35-44,windows,江苏省,南京市,江苏省南京市武侯区,企业管理,sleeping
U001022,2025-12-03,F,18-24,ios,上海市,上海市,上海市上海市鼓楼区,设计师,sleeping
U001023,2025-10-28,F,25-34,windows,河南省,郑州市,河南省郑州市浦东新区,学生,sleeping
U001024,2025-12-01,F,45-54,mac,江苏省,南京市,江苏省南京市武侯区,企业管理,sleeping
U001025,2025-11-12,M,35-44,mac,河南省,郑州市,河南省郑州市朝阳区,设计师,sleeping
U001026,2025-12-15,F,35-44,ios,上海市,上海市,上海市上海市武侯区,设计师,sleeping
U001027,2025-12-06,M,45-54,windows,江苏省,南京市,江苏省南京市鼓楼区,其他,sleeping
U001028,2025-08-28,F,18-24,mac,四川省,成都市,四川省成都市西湖区,自由职业,sleeping
U001029,2025-09-17,F,18-24,windows,福建省,厦门市,福建省厦门市南山区,金融从业者,sleeping
U001030,2025-11-04,F,18-24,windows,江苏省,南京市,江苏省南京市浦东新区,其他,sleeping
U001031,2025-09-25,F,35-44,ios,江苏省,南京市,江苏省南京市浦东新区,自由职业,sleeping
U001032,2025-08-15,F,35-44,android,河南省,郑州市,河南省郑州市朝阳区,教师,sleeping
U001033,2025-08-02,F,45-54,ios,福建省,厦门市,福建省厦门市南山区,互联网从业者,sleeping
U001034,2025-09-06,F,25-34,android,福建省,厦门市,福建省厦门市浦东新区,教师,sleeping
U001035,2025-09-09,F,25-34,mac,山东省,青岛市,山东省青岛市南山区,企业管理,sleeping
U001036,2025-10-03,M,35-44,ios,上海市,上海市,上海市上海市鼓楼区,教师,sleeping
U001037,2025-10-17,F,45-54,mac,山东省,青岛市,山东省青岛市浦东新区,学生,sleeping
U001038,2025-10-24,F,45-54,windows,上海市,上海市,上海市上海市朝阳区,制造业,sleeping
U001039,2025-11-05,F,35-44,ios,广东省,深圳市,广东省深圳市南山区,教师,sleeping
U001040,2025-09-02,M,35-44,windows,福建省,厦门市,福建省厦门市朝阳区,企业管理,sleeping
U001041,2025-11-08,F,18-24,windows,江苏省,南京市,江苏省南京市武侯区,自由职业,sleeping
U001042,2025-09-03,F,25-34,mac,四川省,成都市,四川省成都市武侯区,设计师,sleeping
U001043,2025-11-16,F,45-54,windows,湖北省,武汉市,湖北省武汉市鼓楼区,医务工作者,sleeping
U001044,2025-09-17,M,35-44,windows,浙江省,杭州市,浙江省杭州市朝阳区,企业管理,sleeping
U001045,2025-09-19,F,35-44,windows,湖北省,武汉市,湖北省武汉市朝阳区,金融从业者,sleeping
U001046,2025-10-26,F,18-24,mac,江苏省,南京市,江苏省南京市南山区,企业管理,sleeping
U001047,2025-08-25,M,18-24,android,上海市,上海市,上海市上海市武侯区,其他,sleeping
U001048,2025-10-23,M,25-34,android,山东省,青岛市,山东省青岛市朝阳区,教师,sleeping
U001049,2025-08-17,M,45-54,windows,广东省,深圳市,广东省深圳市浦东新区,医务工作者,sleeping
U001050,2025-12-02,F,45-54,android,福建省,厦门市,福建省厦门市朝阳区,互联网从业者,sleeping
U001051,2025-08-28,M,18-24,mac,广东省,深圳市,广东省深圳市武侯区,互联网从业者,sleeping
U001052,2025-10-23,F,18-24,android,广东省,深圳市,广东省深圳市朝阳区,设计师,sleeping
U001053,2025-10-13,F,45-54,ios,河南省,郑州市,河南省郑州市武侯区,医务工作者,sleeping
U001054,2025-12-08,F,45-54,ios,福建省,厦门市,福建省厦门市南山区,学生,sleeping
U001055,2025-10-05,F,35-44,ios,山东省,青岛市,山东省青岛市西湖区,企业管理,sleeping
U001056,2025-08-11,F,45-54,ios,福建省,厦门市,福建省厦门市武侯区,互联网从业者,sleeping
U001057,2025-11-24,M,18-24,mac,河南省,郑州市,河南省郑州市鼓楼区,其他,sleeping
U001058,2025-12-05,M,35-44,ios,广东省,深圳市,广东省深圳市南山区,互联网从业者,sleeping
U001059,2025-08-01,F,35-44,mac,福建省,厦门市,福建省厦门市朝阳区,其他,sleeping
U001060,2025-12-11,F,25-34,ios,四川省,成都市,四川省成都市浦东新区,自由职业,sleeping
U001061,2025-11-25,M,18-24,android,福建省,厦门市,福建省厦门市鼓楼区,设计师,sleeping
U001062,2025-11-05,M,45-54,mac,广东省,深圳市,广东省深圳市朝阳区,其他,sleeping
U001063,2025-12-17,M,35-44,ios,福建省,厦门市,福建省厦门市西湖区,学生,sleeping
U001064,2025-10-14,F,35-44,android,北京市,北京市,北京市北京市西湖区,互联网从业者,sleeping
U001065,2025-09-01,M,18-24,ios,江苏省,南京市,江苏省南京市武侯区,金融从业者,sleeping
U001066,2025-10-20,F,25-34,android,江苏省,南京市,江苏省南京市朝阳区,企业管理,sleeping
U001067,2025-10-08,M,25-34,android,福建省,厦门市,福建省厦门市西湖区,教师,sleeping
U001068,2025-10-07,M,18-24,android,广东省,深圳市,广东省深圳市南山区,医务工作者,sleeping
U001069,2025-08-04,M,25-34,windows,北京市,北京市,北京市北京市浦东新区,自由职业,sleeping
U001070,2025-11-01,F,45-54,mac,四川省,成都市,四川省成都市朝阳区,设计师,sleeping
U001071,2025-11-24,F,25-34,ios,河南省,郑州市,河南省郑州市西湖区,其他,sleeping
U001072,2025-10-04,M,25-34,ios,上海市,上海市,上海市上海市武侯区,自由职业,sleeping
U001073,2025-10-13,F,25-34,ios,山东省,青岛市,山东省青岛市武侯区,教师,sleeping
U001074,2025-11-08,F,25-34,windows,浙江省,杭州市,浙江省杭州市武侯区,企业管理,sleeping
U001075,2025-08-15,F,25-34,mac,河南省,郑州市,河南省郑州市浦东新区,金融从业者,sleeping
U001076,2025-11-14,M,25-34,ios,江苏省,南京市,江苏省南京市鼓楼区,自由职业,sleeping
U001077,2025-11-17,M,45-54,windows,广东省,深圳市,广东省深圳市朝阳区,自由职业,sleeping
U001078,2025-12-15,F,18-24,mac,四川省,成都市,四川省成都市鼓楼区,金融从业者,sleeping
U001079,2025-09-25,M,25-34,windows,福建省,厦门市,福建省厦门市南山区,互联网从业者,sleeping
U001080,2025-12-16,F,25-34,ios,上海市,上海市,上海市上海市浦东新区,制造业,sleeping
U001081,2025-08-18,M,18-24,android,四川省,成都市,四川省成都市南山区,学生,sleeping
U001082,2025-12-20,F,18-24,mac,福建省,厦门市,福建省厦门市朝阳区,其他,sleeping
U001083,2025-12-26,M,18-24,ios,福建省,厦门市,福建省厦门市武侯区,企业管理,sleeping
U001084,2025-08-15,M,45-54,windows,北京市,北京市,北京市北京市鼓楼区,医务工作者,sleeping
U001085,2025-09-28,F,25-34,windows,山东省,青岛市,山东省青岛市浦东新区,其他,sleeping
U001086,2025-12-18,M,35-44,windows,广东省,深圳市,广东省深圳市南山区,教师,sleeping
U001087,2025-11-27,F,45-54,mac,四川省,成都市,四川省成都市朝阳区,学生,sleeping
U001088,2025-08-10,F,35-44,mac,山东省,青岛市,山东省青岛市南山区,学生,sleeping
U001089,2025-09-12,F,18-24,android,浙江省,杭州市,浙江省杭州市南山区,教师,sleeping
U001090,2025-09-01,M,18-24,mac,浙江省,杭州市,浙江省杭州市西湖区,企业管理,sleeping
U001091,2025-12-22,M,35-44,ios,浙江省,杭州市,浙江省杭州市西湖区,企业管理,sleeping
U001092,2025-10-27,M,25-34,android,四川省,成都市,四川省成都市鼓楼区,自由职业,sleeping
U001093,2025-09-04,M,25-34,ios,浙江省,杭州市,浙江省杭州市朝阳区,企业管理,sleeping
U001094,2025-08-15,F,35-44,android,上海市,上海市,上海市上海市西湖区,学生,sleeping
U001095,2025-12-16,F,35-44,windows,上海市,上海市,上海市上海市鼓楼区,医务工作者,sleeping
U001096,2025-09-05,M,35-44,ios,山东省,青岛市,山东省青岛市浦东新区,自由职业,sleeping
U001097,2025-10-22,F,25-34,mac,山东省,青岛市,山东省青岛市西湖区,医务工作者,sleeping
U001098,2025-08-18,F,18-24,mac,上海市,上海市,上海市上海市鼓楼区,自由职业,sleeping
U001099,2025-09-22,F,25-34,windows,上海市,上海市,上海市上海市浦东新区,金融从业者,sleeping
U001100,2025-09-19,F,35-44,mac,四川省,成都市,四川省成都市鼓楼区,其他,sleeping
U001101,2025-09-08,F,18-24,ios,江苏省,南京市,江苏省南京市鼓楼区,学生,sleeping
U001102,2025-12-19,M,35-44,android,四川省,成都市,四川省成都市朝阳区,医务工作者,sleeping
U001103,2025-09-11,M,18-24,mac,湖北省,武汉市,湖北省武汉市南山区,互联网从业者,sleeping
U001104,2025-11-02,M,25-34,android,江苏省,南京市,江苏省南京市鼓楼区,设计师,sleeping
U001105,2025-09-01,F,35-44,mac,北京市,北京市,北京市北京市武侯区,教师,sleeping
U001106,2025-12-28,F,45-54,windows,福建省,厦门市,福建省厦门市浦东新区,自由职业,sleeping
U001107,2025-08-19,M,35-44,mac,河南省,郑州市,河南省郑州市浦东新区,制造业,sleeping
U001108,2025-09-24,F,45-54,ios,湖北省,武汉市,湖北省武汉市南山区,金融从业者,sleeping
U001109,2025-11-23,F,35-44,windows,河南省,郑州市,河南省郑州市武侯区,自由职业,sleeping
U001110,2025-08-21,M,25-34,windows,上海市,上海市,上海市上海市浦东新区,互联网从业者,sleeping
U001111,2025-09-12,F,25-34,mac,北京市,北京市,北京市北京市西湖区,医务工作者,sleeping
U001112,2025-12-09,M,35-44,mac,浙江省,杭州市,浙江省杭州市浦东新区,自由职业,sleeping
U001113,2025-11-21,F,25-34,windows,江苏省,南京市,江苏省南京市鼓楼区,其他,sleeping
U001114,2025-11-01,F,18-24,mac,湖北省,武汉市,湖北省武汉市西湖区,其他,sleeping
U001115,2025-12-19,M,18-24,windows,江苏省,南京市,江苏省南京市南山区,教师,sleeping
U001116,2025-11-23,M,45-54,windows,四川省,成都市,四川省成都市西湖区,学生,sleeping
U001117,2025-12-11,F,25-34,ios,山东省,青岛市,山东省青岛市武侯区,自由职业,sleeping
U001118,2025-09-20,F,45-54,mac,四川省,成都市,四川省成都市南山区,设计师,sleeping
U001119,2025-12-25,F,18-24,mac,北京市,北京市,北京市北京市朝阳区,医务工作者,sleeping
U001120,2025-08-12,M,35-44,mac,江苏省,南京市,江苏省南京市朝阳区,互联网从业者,sleeping
U001121,2025-10-19,F,25-34,windows,四川省,成都市,四川省成都市朝阳区,制造业,sleeping
U001122,2025-08-21,F,45-54,mac,江苏省,南京市,江苏省南京市鼓楼区,其他,sleeping
U001123,2025-11-01,F,25-34,ios,福建省,厦门市,福建省厦门市鼓楼区,企业管理,sleeping
U001124,2025-12-06,F,18-24,ios,河南省,郑州市,河南省郑州市南山区,互联网从业者,sleeping
U001125,2025-08-26,F,18-24,android,四川省,成都市,四川省成都市南山区,金融从业者,sleeping
U001126,2025-12-22,M,45-54,ios,上海市,上海市,上海市上海市南山区,互联网从业者,sleeping
U001127,2025-08-09,F,45-54,mac,浙江省,杭州市,浙江省杭州市鼓楼区,其他,sleeping
U001128,2025-08-04,F,25-34,windows,上海市,上海市,上海市上海市西湖区,学生,sleeping
U001129,2025-10-24,M,25-34,windows,山东省,青岛市,山东省青岛市浦东新区,学生,sleeping
U001130,2025-11-13,F,18-24,windows,北京市,北京市,北京市北京市浦东新区,设计师,sleeping
U001131,2025-09-11,M,25-34,windows,湖北省,武汉市,湖北省武汉市南山区,医务工作者,sleeping
U001132,2025-09-27,M,25-34,ios,河南省,郑州市,河南省郑州市朝阳区,教师,sleeping
U001133,2025-10-16,F,25-34,ios,四川省,成都市,四川省成都市朝阳区,自由职业,sleeping
U001134,2025-08-10,F,18-24,ios,河南省,郑州市,河南省郑州市浦东新区,企业管理,sleeping
U001135,2025-09-10,F,45-54,android,福建省,厦门市,福建省厦门市鼓楼区,企业管理,sleeping
U001136,2025-10-13,M,18-24,mac,河南省,郑州市,河南省郑州市朝阳区,设计师,sleeping
U001137,2025-12-17,M,35-44,mac,湖北省,武汉市,湖北省武汉市浦东新区,其他,sleeping
U001138,2025-08-22,F,45-54,windows,广东省,深圳市,广东省深圳市浦东新区,学生,sleeping
U001139,2025-12-17,M,18-24,windows,山东省,青岛市,山东省青岛市鼓楼区,自由职业,sleeping
U001140,2025-09-05,F,25-34,android,山东省,青岛市,山东省青岛市武侯区,互联网从业者,sleeping
